"ANIO","MES","CASO","ESTADO","TIPO","ACTIVIDAD","FASE_CASO_ACTIVO","EMPRESA","MOMENTO_DIALOGO","MECANISMO_DIALOGO","HECHO_VIOLENCIA","PARTICIPACION_DP_DIALOGO","DIALOGO_POST_CRISIS","COMPETENCIA_GOBIERNO","PRESENCIA_DP","MULTIRREGION_NACIONAL","PAIS","DEPARTAMENTO","UBIGEO_DEPARTAMENTO","PROVINCIA","UBIGEO_PROVINCIA","DISTRITO","UBIGEO_DISTRITO","LOCALIDAD","OTROS_LUGARES","DIRECCION","Fases activos"
2024,12,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,1,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,2,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,3,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,4,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,5,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,6,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,7,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,8,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,9,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,10,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,11,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2025,12,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2026,1,"Chiquintirca - TGP","Activo","Socioambiental","Hidrocarburos","Diálogo","Transportadora de Gas del Perú S.A.","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Solo monitoreo",,"Perú","Ayacucho","05","La Mar","0505","Anco","050502","C.C. Chiquintirca",,"Perú Ayacucho La Mar Anco",
2021,8,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","CC Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2021,9,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","CC Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2021,10,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","CC Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2021,11,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","CC Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2021,12,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","C.C. Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2022,1,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","C.C. Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2022,2,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Challhuahuacho","030506","C.C. Choaquere",,"Perú Apurímac Cotabambas Challhuahuacho",
2022,3,"Choaquere - Minera Las Bambas","Activo","Socioambiental","Minería","Diálogo","Minera Las Bambas","En progreso","Mesa de diálogo: negociación mediada o asistida","No","Colaborador",,"Gobierno nacional","Colaboración, observación activa y supervisión",,"Perú","Apurímac","03","Cotabambas","0305","Chalhuahuacho",,"C.C. Choaquere",,"Perú Apurímac Cotabambas Chalhuahuacho",
2024,10,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106",,,"Perú Puno Puno Chucuito",
2024,11,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106",,,"Perú Puno Puno Chucuito",
2024,12,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106",,,"Perú Puno Puno Chucuito",
2025,1,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106",,,"Perú Puno Puno Chucuito",
2025,2,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106",,,"Perú Puno Puno Chucuito",
2025,3,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106",,,"Perú Puno Puno Chucuito",
2025,4,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,5,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,6,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,7,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,8,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,9,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,10,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,11,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2025,12,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2026,1,"Chucuito contaminación","Activo","Asuntos de gobierno local",,"Diálogo",,"En progreso","Mesa de diálogo: negociación mediada o asistida","No","Mediador / Facilitador","No","Gobierno local","Mediaciones / Facilitaciones",,"Perú","Puno","21","Puno","2101","Chucuito","210106","C.C. Chinchera / C.P. Inculaya",,"Perú Puno Puno Chucuito",
2022,1,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,2,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,3,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,4,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,5,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,6,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Inicio","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,7,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Suspendido","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,8,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Suspendido","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,9,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Suspendido","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,10,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Suspendido","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,11,"Chugur – Anta Norte S.A.","Activo","Socioambiental","Minería","Diálogo","Anta Norte S.A.C.","Suspendido","Mesa de diálogo: negociación mediada o asistida","Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2022,12,"Chugur – Anta Norte S.A.","Latente","Socioambiental","Minería",,"Anta Norte S.A.C.",,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2023,1,"Chugur – Anta Norte S.A.","Latente","Socioambiental","Minería",,"Anta Norte S.A.C.",,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
2023,2,"Chugur – Anta Norte S.A.","Latente","Socioambiental","Minería",,"Anta Norte S.A.C.",,,"Sí",,"Sí","Gobierno nacional","Solo monitoreo",,"Perú","Cajamarca","06","Hualgayoc","0607","Chugur","060702","Centro poblado Tranca de Pujupe",,"Perú Cajamarca Hualgayoc Chugur",
